 ,Label,Area,Mean,Min,Max
1279,D66 RB 5.jpg,160,-22.0267,-50.5050,-3.1953
1280,D66 RB 5.jpg,194,-23.4536,-53.9463,-0.2834
1281,D66 RB 5.jpg,322,-25.7581,-58.2772,6.0048
1282,D66 RB 5.jpg,223,-20.0181,-39.4916,8.1067
1283,D66 RB 5.jpg,166,-25.5562,-46.6178,-1.7394
1284,D66 RB 5.jpg,404,-26.2824,-55.0204,3.4385
1285,D66 RB 5.jpg,494,-20.8644,-55.3381,9.8343
1286,D66 RB 5.jpg,166,-22.3323,-45.3277,-1.7573
1287,D66 RB 5.jpg,237,-15.6232,-34.1887,4.7083
1288,D66 RB 5.jpg,325,-23.6467,-50.5989,2.1548
1289,D66 RB 5.jpg,147,-33.8799,-68.9967,-7.6306
1290,D66 RB 5.jpg,233,-17.8935,-51.5212,3.9165
1291,D66 RB 5.jpg,591,-26.6934,-65.9340,7.4594
1292,D66 RB 5.jpg,259,-14.0987,-55.7252,12.5475
1293,D66 RB 5.jpg,546,-16.6876,-58.9376,10.9951
1294,D66 RB 5.jpg,396,-18.0720,-42.5060,1.4788
1295,D66 RB 5.jpg,99,-26.1274,-46.6126,-1.5422
1296,D66 RB 5.jpg,447,-18.5673,-48.1817,4.4677
1297,D66 RB 5.jpg,219,-26.1592,-68.0424,-2.8866
1298,D66 RB 5.jpg,259,-17.7750,-39.1305,6.6136
1299,D66 RB 5.jpg,106,-35.7384,-71.2815,-8.8638
1300,D66 RB 5.jpg,81,-30.0512,-62.1666,-3.7414
1301,D66 RB 5.jpg,395,-17.8708,-52.0706,14.2188
1302,D66 RB 5.jpg,143,-23.1596,-49.2166,-3.2232
1303,D66 RB 5.jpg,128,-39.4990,-79.4058,-5.2898
1304,D66 RB 5.jpg,317,-18.8776,-44.7376,0.4872
1305,D66 RB 5.jpg,110,-38.8042,-81.6688,-13.1773
1306,D66 RB 5.jpg,512,-22.8132,-56.0078,9.6396
1307,D66 RB 5.jpg,115,-17.6127,-35.2780,-1.8225
1308,D66 RB 5.jpg,255,-19.2609,-57.5951,16.6214
1309,D66 RB 5.jpg,245,-26.8848,-59.0394,0.5025
1310,D66 RB 5.jpg,238,-25.9969,-54.9538,-0.4574
1311,D66 RB 5.jpg,457,-20.6813,-46.8767,4.8937
1312,D66 RB 5.jpg,135,-27.9737,-58.6808,-5.2383
1313,D66 RB 5.jpg,317,-23.3642,-56.3216,3.2782
1314,D66 RB 5.jpg,121,-16.4812,-36.2151,-1.1173
1315,D66 RB 5.jpg,174,-20.8882,-42.6850,6.6875
1316,D66 RB 5.jpg,304,-26.6947,-46.4930,-1.5391
1317,D66 RB 5.jpg,287,-20.7296,-58.7881,2.9760
1318,D66 RB 5.jpg,252,-26.5396,-58.1642,-6.1058
1319,D66 RB 5.jpg,294,-22.0886,-50.1228,3.0940
1320,D66 RB 5.jpg,121,-33.9810,-63.9566,-7.4311
1321,D66 RB 5.jpg,308,-16.6174,-50.2064,7.7582
1322,D66 RB 5.jpg,215,-27.2912,-56.0026,-1.8411
1323,D66 RB 5.jpg,401,-26.6138,-59.1743,12.0066
1324,D66 RB 5.jpg,290,-17.7821,-48.9442,7.7381
1325,D66 RB 5.jpg,212,-25.5664,-56.1933,6.6321
1326,D66 RB 5.jpg,115,-24.8808,-43.6812,-2.3503
1327,D66 RB 5.jpg,359,-20.9782,-48.8901,10.9484
1328,D66 RB 5.jpg,417,-17.7006,-47.5941,16.1260
1329,D66 RB 5.jpg,159,-20.0247,-42.2423,2.0009
1330,D66 RB 5.jpg,344,-23.8730,-47.0753,-2.9236
1331,D66 RB 5.jpg,263,-24.1621,-53.8205,-4.2106
1332,D66 RB 5.jpg,555,-17.0255,-55.8164,11.2680
1333,D66 RB 5.jpg,195,-25.4898,-52.7909,3.0370
1334,D66 RB 5.jpg,344,-19.1413,-41.8787,5.4083
1335,D66 RB 5.jpg,358,-25.4074,-46.7754,6.8306
1336,D66 RB 5.jpg,48,-23.6680,-37.0107,-9.5046
1337,D66 RB 5.jpg,218,-14.5197,-38.3194,13.4264
1338,D66 RB 5.jpg,148,-20.9115,-44.2283,6.3152
1339,D66 RB 5.jpg,51,-13.3048,-32.9815,6.8685
1340,D66 RB 5.jpg,534,-20.1691,-45.5603,7.6980
1341,D66 RB 5.jpg,369,-22.5897,-50.3515,5.3694
1342,D66 RB 5.jpg,510,-19.9942,-46.7147,16.1660
1343,D66 RB 5.jpg,573,-17.8601,-50.1069,13.1811
1344,D66 RB 5.jpg,175,-23.2692,-46.8207,4.4335
1345,D66 RB 5.jpg,344,-20.7269,-51.9656,9.0195
1346,D66 RB 5.jpg,128,-27.0478,-58.9962,-4.5138
1347,D66 RB 5.jpg,181,-27.2894,-55.9159,-7.2053
1348,D66 RB 5.jpg,574,-18.4700,-50.1445,14.5399
1349,D66 RB 5.jpg,270,-16.7100,-37.7811,12.8107
1350,D66 RB 5.jpg,284,-20.3960,-49.5670,3.2079
1351,D66 RB 5.jpg,330,-17.1083,-36.2064,17.7765
1352,D66 RB 5.jpg,215,-19.2562,-47.5785,10.8275
1353,D66 RB 5.jpg,158,-23.8308,-40.9439,11.7638
1354,eb.tif,354,-33.7894,-72.7743,-0.0163
1355,eb.tif,385,-42.5384,-68.3334,-9.6831
1356,eb.tif,162,-44.6021,-70.3178,-13.3684
1357,eb.tif,178,-44.6751,-72.8210,-11.7859
1358,eb.tif,324,-39.6271,-70.6860,-8.8097
1359,eb.tif,507,-37.3119,-73.6877,2.0173
1360,eb.tif,461,-42.8403,-72.2028,-18.7351
1361,eb.tif,111,-45.5861,-78.5374,-24.4266
1362,eb.tif,304,-40.5835,-64.4773,-11.3988
1363,eb.tif,656,-38.3785,-74.5915,4.7392
1364,eb.tif,1414,-37.8454,-74.8915,18.8495
1365,eb.tif,177,-43.3729,-72.8003,-16.4078
1366,eb.tif,338,-46.0939,-66.7341,-9.9374
1367,eb.tif,256,-42.8768,-65.0940,-15.5986
1368,eb.tif,191,-38.6122,-66.2291,0.6665
1369,eb.tif,341,-43.0658,-69.1685,-13.7342
1370,eb.tif,3424,13.7197,-62.8350,69.3702
1371,eb.tif,83,-56.2659,-71.5603,-24.3426
1372,eb.tif,119,-52.1868,-86.0664,-25.2299
1373,eb.tif,467,-43.5705,-65.8492,-8.2851
1374,eb.tif,139,-41.1000,-72.7182,-20.9468
1375,eb.tif,725,-11.1132,-75.7767,52.3246
1376,eb.tif,168,-41.6391,-78.0894,-17.0905
1377,eb.tif,651,-13.7504,-63.1491,56.1670
1378,eb.tif,387,-36.5400,-70.5376,-8.7326
1379,eb.tif,356,-39.6999,-63.5787,-13.8261
1380,eb.tif,303,-41.5174,-67.4509,-11.8813
1381,eb.tif,266,-40.9078,-73.0735,-9.7062
1382,eb.tif,181,-43.5370,-66.2088,-26.0322
1383,eb.tif,152,-49.1157,-78.9116,-24.9391
1384,eb.tif,196,-46.2682,-72.8169,-20.6798
1385,eb.tif,60,-48.0657,-77.0700,-28.5378
1386,eb.tif,133,-47.6339,-73.3450,-23.4377
1387,eb.tif,117,-45.4364,-71.6583,-18.4412
1388,eb.tif,95,-49.6136,-91.6675,-23.6952
